CODE,MFR,MODEL,TYPE,HORSEPOWER,THRUST
52240,P&W CANADA,PT6A-20A,2,550,0
52241,P&W CANADA,PT6A-20B,2,550,0
52242,P&W CANADA,PT6A-6/C20,2,550,0
52243,P&W CANADA,PT6A-25,2,550,0
52244,P&W CANADA,PT6A-25A,2,550,0
52245,P&W CANADA,PT6A-25C,2,750,0
52246,P&W CANADA,PT6A-15AG,2,680,0
52247,P&W CANADA,PT6A-27,2,680,0
52248,P&W CANADA,PT6A-28,2,680,0
52249,P&W CANADA,PT6A-29,2,750,0
52250,P&W CANADA,PT6A-34,2,750,0
52251,P&W CANADA,PT6A-34AG,2,750,0
52252,P&W CANADA,PT6A-34B,2,750,0
52253,P&W CANADA,PT6A-36,2,750,0
52254,P&W CANADA,PT6A-110,2,475,0
52255,P&W CANADA,PT6A-112,2,500,0
52256,P&W CANADA,PT6A-114,2,600,0
52257,P&W CANADA,PT6A-114A,2,675,0
52258,P&W CANADA,PT6A-116,2,700,0
52259,P&W CANADA,PT6A-121,2,615,0
52260,P&W CANADA,PT6A-135A,2,750,0
52261,P&W CANADA,PT6D-114A,2,680,0
52262,P&W CANADA,PT6A-35,2,750,0
52263,P&W CANADA,PT6A-38,2,750,0
52264,P&W CANADA,PT6A-40,2,700,0
52265,P&W CANADA,PT6A-41,2,850,0
52266,P&W CANADA,PT6A-41AG,2,850,0
52267,P&W CANADA,PW610F-A,5,0,950
52268,P&W CANADA,PT6A-42A,2,850,0
52269,P&W CANADA,PT6A-45A,2,1173,0
52270,P&W CANADA,PT6A-45B,2,1173,0
52271,P&W CANADA,PT6A-45R,2,1197,0
52272,P&W CANADA,PT6A-50,2,1120,0
52273,P&W CANADA,PT6A-60,2,1050,0
52274,P&W CANADA,PT6A-61,2,850,0
52275,P&W CANADA,PT6A-61A,2,850,0
52276,P&W CANADA,PT6A-65R,2,1376,0
52277,P&W CANADA,PT6A-65AR,2,1424,0
52278,P&W CANADA,PT6B-9,3,550,0
52279,P&W CANADA,PT6B-35F,3,650,0
52280,P&W CANADA,P&W CANADA,3,431,0
52281,P&W,PT6A66D,2,850,0
52282,P&W CANADA,PW615F-A,5,0,1460
52283,P&W CANADA,XPT6C-67A,3,1940,0
52284,P&WC,PT6C-67A,3,1941,0
52285,P&W CANADA,JT15D-5R,5,0,2965
52286,P&W,PT6-67A,2,1200,0
52287,P&W CANADA,PT6A-66B,2,950,0
52288,P&W CANADA,PW206B2,3,447,0
52289,P&W CANADA,JT12D-5,5,0,2900
52290,P&W CANADA,PT6A-67F,2,1796,0
52291,P&W CANADA,305A,5,0,4600
52292,P&W CANADA,PT6A-67P,2,1272,0
52293,P&W CANADA,PW617F-E,5,0,1820
52294,P&W CANADA,PW210S,3,1077,0
52295,P&W CANADA,T74-CP-700,2,550,0
52296,P&W CANADA,T74-CP-702,2,620,0
52297,P&W CANADA,PW535E,5,0,3360
52298,P&W CANADA,PT6A-68C,2,1600,0
52299,P&W CANADA,PW207D1/D2,3,621,0
52300,REARWIN,85 5F,1,85,0
52301,REARWIN,85 5DF,1,85,0
52302,REARWIN,90 5F,1,90,0
52303,REARWIN,90 5G,1,90,0
52304,REARWIN,110 7DF,1,110,0
52305,REARWIN,7F,1,120,0
52306,REARWIN,7G,1,120,0
52307,P&W CANADA,XPW207D,3,0,572
52308,P&W C,XPW814GA,5,0,14000
52309,P&W CANADA,XPW815GA,5,0,20000
52310,P&W CANADA,PW617F1-E,5,0,1891
52311,P&W CANADA,PT6E-67XP,2,1200,0
52312,P&W CANADA,PW535E1,5,0,3478
52313,POLINI MOT,THOR 200 EVO,1,28,0
52314,RECTIMO,4AR 1200,1,40,0
52315,P & W,PW1519G,5,0,19775
52316,PW&C,PT6B SERIES,2,1000,0
52317,P&W CANADA,PT6C-67C1,3,815,0
52365,P&W C,XPW545B,5,0,4700
52366,P&W CANADA,PT6A-62,2,950,0
52373,P&W CANADA,PW812D,5,0,13500
52375,P&W CANADA,PW814GA,5,0,6296
52376,P&W CANADA,PW815GA,5,0,6925
52377,P&W,JT8D SERIES,5,0,7700
52378,P & W,F100-PW200,5,0,23770
52379,P & W,JT15D-5,5,0,2905
52380,P&W CANADA,XPW545D,5,0,4200
52500,RENAULT,6Q10A,1,230,0
52501,RENAULT,6Q10B,1,230,0
52502,RENAULT,4PO3,1,140,0
52512,RENAULT,H.P03,1,140,0
52531,P&W,PT6-21,2,550,0
52549,REVMASTER,1800,1,5,0
52550,REVMASTER,2100,1,65,0
52551,REVMASTER,2300,8,85,0
52552,REVMASTER,2100D,1,65,0
52553,REVMASTER,2200,1,82,0
52554,REVMASTER,R-2300,8,85,0
52560,RAIKHLIN,RED A03,1,500,0
53300,P&W CANADA,PW307D,5,0,6725
54001,ROCHE,ROVER L267,1,75,0
54002,ROLLS-ROYC,AE 1107C,3,4637,0
54003,ROLLS DEUT,BR700-710A110,5,0,14750
54004,ROLLS DEUT,BR700-710A220,5,0,14750
54005,ROLLS DEUT,BR700-710C411,5,0,15385
54006,ROLLS DEUT,BR700-715A130,5,0,18710
54007,ROLLS DEUT,BR700-715B130,5,0,20160
54008,ROLLS DEUT,BR700-715C130,5,0,21430
54009,ROLLS-ROYC,250-C28,3,500,0
54010,ROLLS-ROYC,250-C28B,3,500,0
54011,ROLLS-ROYC,250-C28C,3,500,0
54012,ROLLS-ROYC,250-C30S,3,650,0
54013,ROLLS-ROYC,250-C30P,3,650,0
54014,ROLLS-ROYC,250-C30M,3,650,0
54015,ROLLS-ROYC,250-C30R,3,650,0
54016,ROLLS-ROYC,250-C30G,3,650,0
54017,ROLLS-ROYC,250-C30U,3,650,0
54018,ROLLS-ROYC,250-C30G/2,3,650,0
54019,ROLLS-ROYC,250-C30R/1,3,650,0
54020,ROLLS-ROYC,250-C47M,3,650,0
54021,ROLLS-ROYC,250-C30R/3,3,650,0
54022,ROLLS-ROYC,250-C30R/3M,3,650,0
54023,ROLLS-ROYC,250-C30,3,650,0
54024,ROLLS-ROYC,250-B15A,2,317,0
54025,ROLLS-ROYC,250-B15E,2,317,0
54026,ROLLS-ROYC,250-B15G,2,317,0
54027,ROLLS-ROYC,250-B17,2,400,0
54028,ROLLS-ROYC,250-B17B,2,400,0
54029,ROLLS-ROYC,250-B17C,2,420,0
54030,ROLLS-ROYC,250-B17D,2,420,0
54031,ROLLS-ROYC,250-B17E,2,420,0
54032,ROLLS-ROYC,250-B17F/1,2,450,0
54033,ROLLS-ROYC,250-B17F/2,2,450,0
54034,ROLLS-ROYC,RR O-240-A,1,130,0
54035,ROLLS-ROYC,RB211-22B-02,5,0,41030
54036,ROLLS-ROYC,RB211-22B,5,0,42670
54037,ROLLS-ROYC,RB211-524B-02,5,0,49120
54038,ROLLS-ROYC,RB211-524BB02,5,0,49120
54039,ROLLS-ROYC,RB211-524B302,5,0,49120
54040,ROLLS-ROYC,RB211-524B402,5,0,49120
54041,ROLLS-ROYC,RB211524B4D02,5,0,49120
54042,ROLLS-ROYC,RB211-524B219,5,0,49120
54043,ROLLS-ROYC,RB211524B2B19,5,0,49120
54044,ROLLS-ROYC,RB211-524C219,5,0,50600
54045,ROLLS-ROYC,RB211524C2B19,5,0,50600
54046,ROLLS-ROYC,RB211-524D419,5,0,51980
54047,ROLLS-ROYC,RB211-524D4,5,0,51980
54048,ROLLS-ROYC,RB211524D4B19,5,0,51980
54049,ROLLS-ROYC,RB211524D4B39,5,0,51980
54050,ROLLS-ROYC,RB211524D4X19,5,0,52810
54051,ROLLS-ROYC,RB211524D4XB1,5,0,52810
54052,ROLLS-ROYC,RB211-535C-37,5,0,36720
54053,ROLLS-ROYC,RB211-535E437,5,0,39610
54054,ROLLS-ROYC,RB211535E4B37,5,0,42540
54055,ROLLS-ROYC,RB211535E4B75,5,0,42540
54056,ROLLS-ROYC,RB211535E4C37,5,0,42540
54057,ROLLS-ROYC,MK 510,3,1000,0
54058,ROLLS-ROYC,VIPER MK60122,4,0,3675
54059,ROLLS-ROYC,BRISTOL M45H,5,0,7260
54060,ROLLS-ROYC,BRISTOL MK501,5,0,7260
54061,ROLLS-ROYC,GEM MK530,3,1180,0
54062,ROLLS-ROYC,SPEY 506-14A,4,0,10410
54063,ROLLS-ROYC,SPEY 506-14D,4,0,10410
54064,ROLLS-ROYC,SPEY 555-15N,4,0,9850
54065,ROLLS-ROYC,SPEY 555-15P,4,9900,0
54066,ROLLS-ROYC,SPEY 555-15H,4,0,9900
54067,ROLLS-ROYC,SPEY 511-14,4,0,11400
54068,ROLLS-ROYC,SPEY 511-14W,4,0,11400
54069,ROLLS-ROYC,SPEY 511-8,4,0,11400
54070,ROLLS-ROYC,SPEY 511-8MOD,4,0,11400
54071,ROLLS-ROYC,TAY 620-15,5,0,13850
54072,ROLLS-ROYC,TAY 611-8,5,0,13850
54073,ROLLS-ROYC,TAY 611-8C,5,0,13850
54074,ROLLS-ROYC,DART 511,2,1677,0
54075,ROLLS-ROYC,DART 511-7E,2,1677,0
54076,ROLLS-ROYC,DART 514,2,1677,0
54077,ROLLS-ROYC,DART 514-7,2,1677,0
54078,ROLLS-ROYC,DART 528-7E,2,2027,0
54079,ROLLS-ROYC,DART 528D-7E,2,2027,0
54080,ROLLS-ROYC,DART 531,2,2027,0
54081,ROLLS-ROYC,DART 529-7E,2,2103,0
54082,ROLLS-ROYC,DART 529D-7E,2,2103,0
54083,ROLLS-ROYC,DART 529-7H,2,2103,0
54084,ROLLS-ROYC,DART 529D-7H,2,2103,0
54085,ROLLS-ROYC,DART 529-8E,2,2103,0
54086,ROLLS-ROYC,DART 529D-8E,2,2103,0
54087,ROLLS-ROYC,DART 529-8H,2,2103,0
54088,ROLLS-ROYC,DART 529D-8H,2,2103,0
54089,ROLLS-ROYC,DART 529-8X,2,2103,0
54090,ROLLS-ROYC,DART 529D-8X,2,2103,0
54091,ROLLS-ROYC,DART 529-8Y,2,2103,0
54092,ROLLS-ROYC,DART 529D-8Y,2,2103,0
54093,ROLLS-ROYC,DART 529-8Z,2,2103,0
54094,ROLLS-ROYC,DART 529D-8Z,2,2103,0
54095,ROLLS-ROYC,DART 532-2L,2,2260,0
54096,ROLLS-ROYC,DART 532-7,2,2260,0
54097,ROLLS-ROYC,DART 532-7L,2,2260,0
54098,ROLLS-ROYC,DART 532-7N,2,2260,0
54099,ROLLS-ROYC,DART 532-7P,2,2260,0
54100,ROLLS-ROYC,DART 532-7R,2,2260,0
54101,ROLLS-ROYC,DART 535-2,2,2260,0
54102,ROLLS-ROYC,DART 535-7R,2,2260,0
54103,ROLLS-ROYC,DART 551-7,2,2346,0
54104,ROLLS-ROYC,DART 551-7R,2,2346,0
54105,ROLLS-ROYC,DART 552-2,2,2370,0
54106,ROLLS-ROYC,DART 552-7,2,2370,0
54107,ROLLS-ROYC,DART 552-7R,2,2370,0
54108,ROLLS-ROYC,AVON 522,4,0,10500
54109,ROLLS-ROYC,AVON 524B,4,0,10250
54110,ROLLS-ROYC,AVON 525B,4,0,10250
54111,ROLLS-ROYC,AVON 526,4,0,10500
54112,ROLLS-ROYC,AVON 527,4,0,11400
54113,ROLLS-ROYC,AVON 531,4,0,12200
54114,ROLLS-ROYC,AVON 532R-B,4,0,12080
54115,ROLLS-ROYC,AVON 533R,4,0,12600
54116,ROLLS-ROYC,AVON 533R-11A,4,0,13000
54117,ROLLS-ROYC,VIPER MK 521,4,0,3100
54118,ROLLS-ROYC,VIPER MK 522,4,0,3330
54119,ROLLS-ROYC,VIPER MK 526,4,0,3330
54120,ROLLS-ROYC,RB211-524G219,5,0,56870
54121,ROLLS-ROYC,RB211524G2T19,5,0,56870
54122,ROLLS-ROYC,RB211-524G319,5,0,56870
54123,ROLLS-ROYC,RB211524G3T19,5,0,56870
54124,ROLLS-ROYC,RB211-524H-36,5,0,59450
54125,ROLLS-ROYC,RB211-524HT36,5,0,59450
54126,ROLLS-ROYC,RB211-524H219,5,0,59450
54127,ROLLS-ROYC,RB211524H2T19,5,0,59450
54128,ROLLS-ROYC,CONWAY 505,4,0,16500
54129,ROLLS-ROYC,CONWAY 508,4,0,17500
54130,ROLLS-ROYC,CONWAY 508A,4,0,18000
54131,ROLLS-ROYC,CONWAY 509A,4,0,18000
54132,ROLLS-ROYC,TYNE 506,2,4804,0
54133,ROLLS-ROYC,TYNE 512,2,5344,0
54134,ROLLS-ROYC,DART 542-10,2,2559,0
54135,ROLLS-ROYC,DART 542-10J,2,2559,0
54136,ROLLS-ROYC,DART 542-10K,2,2559,0
54137,ROLLS-ROYC,DART 542-4,2,2559,0
54138,ROLLS-ROYC,DART 542-4K,2,2559,0
54139,ROLLS-ROYC,ORPHEUS 810D,4,0,4850
54140,ROLLS-ROYC,AE 2100A,2,4152,0
54141,ROLLS-ROYC,AE 2100C,2,3271,0
54142,ROLLS-ROYC,AE 2100D2,2,4637,0
54143,ROLLS-ROYC,AE 2100D3,2,4637,0
54144,ROLLS-ROYC,AE 2100J,2,4591,0
54145,ROLLS-ROYC,RR O-300-A,1,145,0
54146,ROLLS-ROYC,RR O-300-B,1,145,0
54147,ROLLS-ROYC,RR O-300-C,1,145,0
54148,ROLLS-ROYC,RR O-300-D,1,145,0
54149,ROLLS-ROYC,GIPSY 30 MK2,1,250,0
54150,ROLLS-ROYC,GIPSY 70-4,1,340,0
54151,ROLLS-ROYC,GIPSY 70 MK2,1,380,0
54152,ROLLS-ROYC,GIPSY 70 MK3,1,400,0
54153,ROLLS-ROYC,501-D13,2,3750,0
54154,ROLLS-ROYC,501-D13A,2,3750,0
54155,ROLLS-ROYC,501-D13D,2,3750,0
54156,ROLLS-ROYC,501-D13E,2,3750,0
54157,ROLLS-ROYC,501-D13H,2,3750,0
54158,ROLLS-ROYC,501-D22,2,4050,0
54159,ROLLS-ROYC,501-D22A,2,4680,0
54160,ROLLS-ROYC,501-D22C,2,4680,0
54161,ROLLS-ROYC,502-D22G,2,4815,0
54162,ROLLS-ROYC,AE 3007A,5,0,7580
54163,ROLLS-ROYC,AE 3007A1/1,5,0,7580
54164,ROLLS-ROYC,AE 3007A1/2,5,0,7580
54165,ROLLS-ROYC,AE 3007A1,5,0,7580
54166,ROLLS-ROYC,AE 3007A1/3,5,0,7580
54167,ROLLS-ROYC,AE 3007A3,5,0,7201
54168,ROLLS-ROYC,AE 3007C1,5,0,6764
54169,ROLLS-ROYC,AE 3007A1E,5,0,8917
54170,ROLLS-ROYC,250-C10,3,250,0
54171,ROLLS-ROYC,250-C10B,3,317,0
54172,ROLLS-ROYC,250-C10D,3,317,0
54173,ROLLS-ROYC,250-C18,3,317,0
54174,ROLLS-ROYC,250-C18A,3,317,0
54175,ROLLS-ROYC,250-C19,3,317,0
54176,ROLLS-ROYC,250-C18B,3,317,0
54177,ROLLS-ROYC,250-C18C,3,317,0
54178,ROLLS-ROYC,250-C20,3,400,0
54179,ROLLS-ROYC,250-C20C,3,420,0
54180,ROLLS-ROYC,250-C20F,3,420,0
54181,ROLLS-ROYC,250-C20J,3,420,0
54182,ROLLS-ROYC,250-C20S,3,420,0
54183,ROLLS-ROYC,250-C20R,3,450,0
54184,ROLLS-ROYC,250-C20R/1,3,450,0
54185,ROLLS-ROYC,250-C20R/2,3,450,0
54186,ROLLS-ROYC,250-C20R/4,3,450,0
54187,ROLLS-ROYC,225-C10,3,350,0
54188,ROLLS-ROYC,225-C10-A,3,350,0
54189,ROLLS-ROYC,250-C20W,3,420,0
54190,ROLLS-ROYC,RR C90-8F,1,95,0
54191,ROLLS-ROYC,RR C90-8FJ,1,95,0
54192,ROLLS-ROYC,RR C90-12F,1,95,0
54193,ROLLS-ROYC,RR C90-12FH,1,95,0
54194,ROLLS-ROYC,RR C90-12FJ,1,95,0
54195,ROLLS-ROYC,RR C90-12FP,1,95,0
54196,ROLLS-ROYC,RR C90-14F,1,95,0
54197,ROLLS-ROYC,RR C90-14FH,1,95,0
54198,ROLLS-ROYC,RR C90-14FJ,1,95,0
54199,ROLLS-ROYC,RR C90-16F,1,95,0
54200,ROLLS-ROYC,RR O-200-A,1,100,0
54201,ROLLS-ROYC,RR O-200-B,1,100,0
54202,ROLLS-ROYC,RR O-200-C,1,100,0
54203,ROLLS-ROYC,RB211 768-60,5,0,67500
54204,ROLLS-ROYC,RB211 772-60,5,0,71100
54205,ROLLS-ROYC,RB211 772B-60,4,0,71100
54206,ROLLS-ROYC,RB211-892-17,5,0,91450
54207,ROLLS-ROYC,RB211 884-17,5,0,85430
54208,ROLLS-ROYC,RB211 884B-17,5,0,85430
54209,ROLLS-ROYC,RB211 877-17,5,0,78910
54211,ROLLS-ROYC,RB211 892B-17,5,0,91450
54212,ROLLS-ROYC,RB211 895-17,5,0,92940
54213,ROLLS-ROYC,RB211 553-61,5,0,55780
54214,ROLLS-ROYC,RB211 553A261,5,0,55780
54215,ROLLS-ROYC,RB211 556-61,5,0,58462
54216,ROLLS-ROYC,RB211 556A261,5,0,58462
54217,ROLLS-ROYC,RB211 556B-61,5,0,58462
54218,ROLLS-ROYC,RB211 556B261,5,0,58462
54219,ROLLS-ROYC,RB211 560-61,5,0,61902
54220,ROLLS-ROYC,RB211 560A261,5,0,61902
54221,ROLLS-ROYC,RB511-8,4,0,11400
54222,ROLLS-ROYC,MK.104,5,0,21500
54223,ROLLS-ROYC,RB211-535E4,5,0,42540
54224,ROLLS-ROYC,AVON MK207,4,0,10150
54225,ROLLS-ROYC,250-C300,3,300,0
54226,ROLLS-ROYC,NENE 10,4,0,12400
54227,ROLLS-ROYC,T63-A-720,3,400,0
54228,ROLLS-ROYC,VIPER 202,4,0,2450
54229,ROLLS-ROYC,VIPER MK22-1,5,0,2500
54230,ROLLS-ROYC,AVON MK 203,4,0,10000
54231,ROLLS DEUT,BR700-725A112,5,0,14975
54232,ROLLS-ROYC,250-C300/A1,3,300,0
54233,ROLLS-ROYC,V1650-25,1,1400,0
54234,ROLLS-ROYC,AE 3007C2,5,0,7042
54235,ROLLS-ROYC,250-C47 SER,3,650,0
54236,ROLLS-ROYC,250-C47E/4,3,600,0
54237,ROLLS DEUT,BR700-730B214,5,0,18250
54260,ROLLS-ROYC,M250 SERIES,3,420,0
54385,ROLLS-ROYC,250-C20B,3,420,0
54490,ROLLS-ROYC,TAY MK 611SER,5,0,12450
54499,ROLLS-ROYC,520-C30,3,650,0
54500,ROLLS-ROYC,MERLIN 114A,4,3500,0
54501,ROLLS-ROYC,GRIFFON,2,2455,0
54502,ROLLS-ROYC,MERLIN,1,1760,0
54503,ROLLS-ROYC,DART 506,2,1540,0
54504,ROLLS-ROYC,DART 510&511,2,1740,0
54505,ROLLS-ROYC,DART 525,2,1920,0
54506,ROLLS-ROYC,DART 527 528,2,2068,0
54507,ROLLS-ROYC,DART 529,2,2154,0
54508,ROLLS-ROYC,MERLIN 33,2,1400,0
54509,ROLLS-ROYC,DART532,2,2238,0
54510,ROLLS-ROYC,TYNE 515,2,5521,0
54512,ROLLS-ROYC,0-300,1,145,0
54513,ROLLS-ROYC,DART 7 SERIES,2,2100,0
54516,ROLLS-ROYC,FLYGMTR RM6C,4,17500,0
54517,ROLLS-ROYC,AVON 532R,4,1208,0
54518,ROLLS-ROYC,CONWAY 509,4,0,17500
54519,ROLLS-ROYC,SPEY 506-14,4,0,10410
54520,ROLLS-ROYC,AVON,4,0,6500
54521,ROLLS-ROYC,SPEY 555-15,4,0,9850
54522,ROLLS-ROYC,DART 542,2,2966,0
54523,ROLLS-ROYC,SPEY MK 511SR,4,1140,0
54524,ROLLS-ROYC,DART RDA-10,5,1140,0
54525,ROLLS-ROYC,250-C40B,3,715,0
54526,ROLLS-ROYC,SPEY MK511-8,5,0,11400
54532,ROLLS-ROYC,0-200-A,1,100,0
54538,ROLLS-ROYC,TRENT 1000-D3,5,0,74511
54540,ROLLS-ROYC,O-240 SER,1,130,0
54542,ROLLS-ROYC,NENE,4,510,0
54544,ROLLS-ROYC,TRENT 1000,5,0,69194
54545,ROLLS-ROYC,TRENT 1000-A2,5,0,69194
54546,ROLLS-ROYC,MK 22-6,4,2500,0
54547,ROLLS-ROYC,TRENT 1000-D2,5,0,74511
54548,ROLLS-ROYC,TRENT 1000M62,5,0,69194
54550,ROLLS-ROYC,VIPER MK521,4,310,0
54551,ROLLS-ROYC,VIPER MK 601,4,367,0
54552,ROLLS-ROYC,VIPER MK522,4,333,0
54553,ROLLS-ROYC,DART 510,2,2750,0
54554,ROLLS-ROYC,RB-211-22,5,4000,0
54555,ROLLS-ROYC,RB-211 SERIES,5,0,22000
54556,ROLLS-ROYC,TAY MK 610-8,5,0,12420
54557,ROLLS-ROYC,TAY 650-15,5,0,15100
54558,ROLLS-ROYC,V-1650-7,1,1180,0
54559,ROLLS-ROYC,MK 510,3,2750,0
54560,ROLLS-ROYC,GIPSY MK SER,1,330,0
54561,ROLLS-ROYC,TAY 611SER,5,0,12450
54562,ROLLS-ROYC,MK511-14,4,11400,0
54563,ROLLS-ROYC,ORPHEOUS,4,4130,0
54564,ROLLS-ROYC,TAY 651-54,5,0,15400
54565,ROLLS-ROYC,BR 700 SERIES,5,0,14750
54566,ROLLS DEUT,TRENT 1000-K3,5,0,78129
54567,ROLLS,RB3043/PRL700,5,18250,0
54568,ROLLS-ROYC,VIPER 680-43,4,0,4000
54570,ROLLS-ROYC,OLYMPUS 593MK,4,0,31350
54571,ROLLS-ROYC,AE 3007A1P,5,0,8338
54572,ROLLS-ROYC,AE 3007C,5,0,6442
54574,ROLLS-ROYC,BR700-715C1-3,5,0,21430
54581,ROLLS-ROYC,VIPER 535,4,0,3450
54582,ROLLS-ROYC,AE3007 SER,5,0,6442
54584,ROLLS-ROYC,250 20&30 SER,3,420,0
54585,ROLLS-ROYC,250-C47B,3,650,0
54586,ROLLS-ROYC,250-B17F,2,450,0
54587,ROLLS-ROYC,TRENT 800,5,14500,0
54588,ROLLS-ROYC,250-C30H,3,650,0
54589,ROLLS-ROYC,TRENT-892,5,0,91450
54590,ROLLS-ROYC,O-200-A,8,100,0
54591,ROLLS-ROYC,RB211-524B4,5,0,49120
54592,ROLLS-ROYC,TRENT 772B-60,4,0,71100
54593,ROLLS-ROYC,RR772B-60,5,0,71100
54594,ROLLS-ROYC,AE 3007A2,5,0,9440
54595,ROLLS-TURB,ADOUR MK 861,5,0,6000
54599,ROLLS-ROYC,TRENT XWB-84,5,0,84200
54600,ROLLS DEU,TRENT XWB-84,5,0,84200
54601,ROLLS-ROY,TRENT 892-17,5,0,91450
54605,ROLLS-ROY,TRENT 7000-72,5,0,72000
54606,ROLLS-ROYC,RR300,3,240,0
54607,ROLLS DEU,BR700-710D521,5,0,14250
55000,ROTORWAY,RW-133 SERIES,1,160,0
55001,ROTORWAY,RW-100 SERIES,1,100,0
55005,ROTORWAY,RW-145 SERIES,1,145,0
55006,ROTORWAY,RW152,1,150,0
55007,ROTORWAY,RI 162F,8,150,0
55008,ROTORWAY,RW-162,1,150,0
55009,ROTORWAY,RI 600N,1,147,0
55010,ROTORWAY,RI 600S,8,147,0
55011,ROTORWAY,RI 600,8,150,0
55015,ROTORWAY,RH 600T,8,168,0
55544,ROTAX,912A,8,80,0
55551,ROTAX,582,7,65,0
55552,ROTAX,914ULS,8,115,0
55553,ROTAX,914UL,8,115,0
55554,ROTAX,582-99,7,65,0
55555,ROTAX,SEE BOMBADIER,1,0,0
55556,ROTAX,582SER,7,65,0
55557,ROTAX,582E,7,65,0
55558,ROTAX,582UL,7,65,0
55559,ROTAX,582UL-99,7,65,0
55560,ROTAX,582ULDCDI-99,7,65,0
55561,ROTAX,582DCDI-99,7,65,0
55562,ROTAX,582DCDI,7,65,0
55563,ROTAX,582UL DCDI,7,65,0
55564,ROTAX,503 SERIES,7,52,0
55565,ROTAX,503UL,7,52,0
55566,ROTAX,503 DCDI,7,52,0
55567,ROTAX,503DCSI,7,52,0
55568,ROTAX,503ULDCDI,7,52,0
55569,ROTAX,912,8,80,0
55570,ROTAX,912S,8,100,0
55571,ROTAX,912UL SERIES,8,80,0
55572,ROTAX,912ULS SERIES,8,100,0
55573,ROTAX,912ULSFR,8,100,0
55574,ROTAX,912UL2,8,80,0
55575,ROTAX,914 SERIES,8,100,0
55576,ROTAX,447,7,40,0
55577,ROTAX,583,7,92,0
55578,ROTAX,618,7,75,0
55579,ROTAX,532,7,65,0
55580,ROTAX,521,7,80,0
55581,ROTAX,377,7,35,0
55582,ROTAX,503DC,7,52,0
55583,ROTAX,552,7,57,0
55584,ROTAX,505,7,40,0
55585,ROTAX,277,7,26,0
55586,ROTAX,477,7,40,0
55587,ROTAX,502,7,50,0
55588,ROTAX,R582C,7,65,0
55589,ROTAX,618UL,1,75,0
55590,ROTAX,912IS2,8,100,0
55591,ROTAX,912ISC,8,100,0
55592,ROTAX,912UL,1,80,0
55593,ROTAX,912 IS,8,100,0
55594,ROTAX,912S3,8,100,0
55595,ROTAX,582 CDI,7,64,0
55596,ROTAX,UL 670 BH13,1,87,0
55597,ROTAX,914UL2-01,8,115,0
55598,ROTAX,670,1,107,0
55599,ROTAX,912ULS2,8,100,0
55600,ROTEC,R2800,8,110,0
55601,ROTAX,912F3,8,80,0
55602,ROTAX,912ULS3,8,100,0
55603,ROTAX,914UL3,8,100,0
55604,ROTAX,914 IS,7,100,0
55605,ROTAX,R670,8,87,0
55606,ROTAX,912 SERIES,1,80,0
55607,ROTAX,912ULS,1,100,0
55610,ROTEC,R3600,1,150,0
55619,ROTAX,915 SERIES,8,135,0
55620,ROTAX,915 IS,8,135,0
55621,ROTAX,915 ISC3 A,1,141,0
55622,ROTAX,916 IS,8,160,0
55623,ROTAX,916 IS A,8,160,0
55625,ROTAX,916 1S3 A,8,160,0
55700,BRP-ROTAX,914 F2,8,115,0
55701,BRP-ROTAX,914 F3,8,115,0
55702,BRP-ROTAX,914 F4,8,115,0
55703,BRP-ROTAX,ROTAX 914 UL,2,115,0
55800,ROTEX,REX SERIES,10,100,0
55801,ROTEX,RET SERIES,10,300,0
55950,RYAN FALCO,V12,1,640,0
56001,SALMSON,AD9,1,40,0
56501,SAUER,S 1800-1 SERI,8,60,0
57001,SIEMENS,SH14,1,113,0
57002,SIEMENS,SH-12,1,125,0
57003,SIEMENS,SP55D,10,74,0
57005,SIEMENS,ALL ELECTRIC,10,74,0
57300,SNECMA,LARZAC 04-C6,5,0,3000
57301,SNECMA,LARZAC 04-C20,5,0,2970
57302,SNECMA,ATAR 09 SER,4,0,13200
57651,KONIG,SC430,7,20,0
58100,SOLAR,T-62,3,150,0
58101,SOLAR,T62T-2A1,3,150,0
58102,SOLAR,T62T-32,3,150,0
58104,SOLAR,T62-32,3,160,0
58106,SOLO,560,1,25,0
58107,SOLO,2350 SER,7,26,0
58108,SOLO,2625 01,7,53,0
58109,SOLO,262502I,1,68,0
58111,SOLO,2625 02,7,64,0
58112,SOLO,EMRAX 208,10,115,0
58200,SONEX ACFT,AEROVEE 2180C,1,80,0
58201,SONEX,AEROVEE 2.1,1,80,0
58202,SONEX ACFT,AEROVEE TURBO,1,100,0
58300,SPA LLC,CORVAIR SERIE,1,125,0
59001,STARK,STAMO,1,50,0
59002,STARK,STAMO 1500-2,1,45,0
59049,SUBARU,EJ257,1,300,0
59050,SUBARU,ALL MDLS A/B,8,400,0
59051,SUBARU,EJ 2.0 TURBO,1,200,0
59052,SUBARU,EA-81,1,100,0
59053,SUBARU,EJ22,8,280,0
59054,SUBARU,EA-82,8,90,0
59055,SUBARU,EZ30D,1,242,0
59112,SCHLEICHER,EA911/1-35LK,10,33,0
59113,SCHLEICHER,EA910/1-35LK,7,48,0
59200,SUPERIOR,XP-400,8,215,0
59201,SUPERIOR,0-320-D1A,1,160,0
59210,SUPERIOR,CC363I,8,186,0
59240,SUPERIOR,XP-IO-360 SER,8,180,0
59249,SUPERIOR,0-360-X,1,180,0
